UID,DATETIME,10m_rainfall,1hr_rainfall,3hr_rainfall,rainfallobservation_position_lat,rainfallobservation_position_lon,gutter_level,gutter_height,gutter_position_lat,gutter_position_lon,river_level,bridge_name,riverobservation_position_lat,riverobservation_position_lon,danger_level
7_I,2023-08-31 03:15:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:16:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:17:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:18:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:19:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:20:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:21:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:22:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:23:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:24:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:25:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:26:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:27:00,0.0,2.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:28:00,0.0,2.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:29:00,0.0,1.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:30:00,0.0,1.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:31:00,0.0,1.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:32:00,0.0,0.5,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:33:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:34:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:35:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:36:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.237,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:37:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.237,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:38:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.237,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:39:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:40:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:41:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.236,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:42:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.237,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:43:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.237,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:44:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:45:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:46:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:47:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:48:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:49:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:50:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:51:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:52:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:53:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:54:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:55:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:56:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:57:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:58:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 03:59:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:00:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:01:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:02:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:03:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:04:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:05:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:06:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:07:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:08:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:09:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:10:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:11:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:12:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:13:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:14:00,0.0,0.0,4.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:15:00,0.0,0.0,3.5,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:16:00,0.0,0.0,3.5,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:17:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:18:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:19:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:20:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.244,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:21:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.244,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:22:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.244,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:23:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.244,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:24:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.244,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:25:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:26:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:27:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:28:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:29:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:30:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:31:00,0.0,0.0,3.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:32:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:33:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:34:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:35:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:36:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:37:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:38:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:39:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:40:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:41:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:42:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:43:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:44:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:45:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:46:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.249,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:47:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:48:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.249,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:49:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:50:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.249,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:51:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.249,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:52:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:53:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.249,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:54:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.249,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:55:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.249,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:56:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:57:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:58:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.249,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 04:59:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:00:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:01:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:02:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:03:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:04:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:05:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.249,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:06:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:07:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:08:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:09:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:10:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:11:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:12:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:13:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:14:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:15:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:16:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:17:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:18:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:19:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.248,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:20:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:21:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:22:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:23:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:24:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:25:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:26:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.247,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:27:00,0.0,0.0,2.5,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:28:00,0.0,0.0,2.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:29:00,0.0,0.0,1.5,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:30:00,0.0,0.0,1.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:31:00,0.0,0.0,1.0,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:32:00,0.0,0.0,0.5,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:33:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:34:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.246,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:35:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:36:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.245,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:37:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:38:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:39:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:40:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:41:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:42:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:43:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:44:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:45:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.243,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:46:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:47:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:48:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:49:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.242,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:50:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:51:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:52:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:53:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:54:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:55:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:56:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.241,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:57:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:58:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.24,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 05:59:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 06:00:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.239,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 06:01:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 06:02:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 06:03:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.238,Sebyeong,35.196918,129.082638,0
7_I,2023-08-31 06:04:00,0.0,0.0,0.0,35.192586,129.088421,0,670,35.192586,129.088421,0.236,Sebyeong,35.196918,129.082638,0
